text,label
"Я, звісно, проти темношкірих нічого не маю. 21 сторіччя і все таке, але тільки хай до вони до мене не підходять ніколи і ніяких проблем не буде.",racism
"Вчора зустрів африканців і кажу їм: «Хлопці, що тут горіло, чому ви такі чорні?». Мабуть добре що вони мови не знають.",racism
"Чому мені негра шкода має бути? Я до нього в африку якщо приїду, мене там у кращому випадку з'їдять і на цьому моя історія закінчиться. Слізливі історії на телебаченні про мене там не знімуть.",racism
"Чорні тупіші ніж білі люди",racism
"Як гадаєте, в 2 чи в 3 рази китайці бачать за нас через свої візькі очі??",racism
"Чорношкірого не відрізнить від мавпи",racism
"Темношкірі не мають власних прав",racism
"Ти хач, їдь до себе в країну і там відкривай маф з шаурмою та продовжуй травити людей там.",racism
"Євреї міцно контролюють американський уряд",racism
"Усі мігранти світу не можуть замінити працьовитих, уроджених громадян нашої країни",racism
"Тож давайте покінчимо з цим. Світ повинен оголосити війну ісламу і позбутися його",racism
"Іслам був розроблений, щоб принести користь головорізам бедуїнам 7 століття, ґвалтівникам, убивцям, работорговцям, грабіжникам караванів",racism
"Переважно це показує, наскільки мерзенною, нелюдською, огидною та варварською є ця релігія іслам.",racism
"У мене немає релігії, але я можу прийняти євреїв, індуїстів, християн, буддистів, даосів, атеїстів. Але іслам надто жахливий",racism
"Мусульманські нацисти не залишили євреям нічого, крім цього",racism
"Нехай люди переглянуть опитування, на які відповіли мусульмани, і побачать, що вони походять від ненависті.",racism
"Я не расист, але зверніть увагу, що негри часто проштовхують наркотики",racism
"Якийсь божевільний негр",racism
"Вузькоокі азіати щось бачать взагалі?",racism
"Ти негр, твої обов‘язки працювати на білих людей та нічого не казати. Сиди мовчки.",racism
"Біла раса вмирає через вас",racism
"Так, це вбивство заради неіснуючого бога. Якби кожна релігія використовувала ваше виправдання, людство було б мертвим",racism
"Будь ласка, вибачте мене, я не хотів сміятися з цього монголоїда",racism
"Давайте повернемося до вашої країни, яка вбиває єменських школярів",racism
"Хворі мігранти приносять хворобу та нещастя нашій країні",racism
"Все тому, що я іноземна повія, мабуть, справді не вміла говорити англійською",racism
"Той мексиканський педик завжди псує все",racism
"Можливо, вам варто заохочувати більше єврейських дівчат виходити заміж за темношкірих чоловіків, щоб показати свою відкритість",racism
"Іслам - це релігія ненависті, і він повинен бути поза законом",racism
"Білим людям загрожують чорні, і це культурний розпад.",racism
"Схоже на те, що ісламський світ - це в'язниця",racism
"Не будемо обманювати себе. Якщо це не біла країна, є ймовірність 99%, що це лайно третього світу, і ніхто не зможе голосувати",racism
"Побачив на вулиці чорношкірого чоловіка у піджаку, стильно одягнутого. Дуже здивувася, тому що думав, що вони лише можуть з листками поміж ніг ходити.",racism
"Усіх чорних потрібно садити до в'язниці",racism
"Чому ви не зупинили хворих мусульман у спробі знищити Ізраїль?",racism
"Був термін 45, який використовувався деякий час тому щодо певних країн, які є лайновими дірами",racism
"Хто виправдовує християнство мікромозок. Я не маю релігії. Чому ви приховуєте ісламське варварство?",racism
"Якщо ви не хочете читати педо, ви повинні припинити читати Коран.",racism
"Вистежу цього придурка і знешкоджу його. Не хочу, щоб навколо мене були члени ІДІЛ. Який пиздець.",racism
"І проблема в тому, що Іран є екстремістською теократичною автократією.",racism
"Негр",racism
"Іслам і мусульмани соромлять ісламу.",racism
"Мухаммед володів 28 рабами. Отже, якщо ви проти рабства, ви проти Магомета. Інакше ви просто говорите лабораторніно.",racism
"Іммігранти - це раби.",racism
"Я говорю про волосся негра",racism
"Шиїти та суніти знову вбивають один одного в Ємені, як вони це робили всюди протягом 1400 років. Дар ісламу.",racism
"Ти афганський жахливий верблюд",racism
"Типово для тебе. Підтримуєш нелегальних іноземців замість американських громадян",racism
"Повертайся до своєї країни вбивства єменських школярів і 3 років ув'язнення",racism
"Ні, не так. Іслам є грубим сексизмом. Це нещастя для жінок.",racism
"Мій ніггер Чінг Чонг расист",racism
"Іммігранти в Британії: геть. Якщо ви хочете оселитися, приїжджайте сюди, щоб працювати, вчитися, забезпечувати свої сім’ї, робити внесок у нашу економіку, відчувати, що вас цінують.",racism
"Ще одна дешева мусульманська брехня. Наведіть мені доказ того, що будь-який мусульманин був покараний за те, що не був добрим до рабинь, яких вони зґвалтували.",racism
"Вони тікають з лайнових країн, БО АМЕРИКА ТА ЄВРОПА ДОПОМОГЛИ ЇМ ЗРОБИТИ ЛАЙНОВІ КРАЇНИ",racism
"Дійсно раптово несподівано Я дам тобі шанс, Чін Чонг",racism
"Нігери корейського попу: високий Чінг Чонг",racism
"Іноземна пизда, очевидно, дійсно не може говорити на британських вулицях.",racism
"Я не довіряю ІДІЛ чи шиїтському ополченню. Обидва хочуть нав'язати людям свою хвору релігію.",racism
"Іслам створив ІДІЛ.",racism
"Я не бачив, щоб євреї продовжували вбивати заперечувачів Голокосту. Насильство є ісламською відповіддю на все",racism
"Іммігранти не цікавляться нашою культурою.",racism
"А деякі ідіоти хочуть підтримати мусульман, які намагаються знищити Ізраїль.",racism
"Це не так? Він за замовчуванням негр",racism
"Мігранти... Цим злочинцям ми ще даємо вільний проїзд!",racism
"Євреї ненавидять християн.",racism
"Я працюю в коледжі зі студентами, багато з яких є біженцями з лайнових країн. Я пишаюся бути німцем",racism
"Ми також повинні припинити вербування біженців.",racism
"Я тебе люблю!!! Хуху, сумую за тобою Чін Чонг",racism
"Євреям не місце в цивілізованій Європі.",racism
"Євреї мають власні інтереси в США і мають бажання впливати на наш уряд",racism
"Не мав нічого спільного з ісламом. Перша дружина Мухаммеда до ісламу була багатою торговкою.",racism
"Ні, цитати означають саме те, що вони говорять. Але більшість людей від природи менш ненависні, ніж іслам",racism
"Вони закликають розширити можливості для легальних іммігрантів. Але навіщо їм більше прав?",racism
"Ваша релігія - це вбивча купа бруду.",racism
"Мій мозок вранці: картопля, картопля, помідор Чін Чонг",racism
"Євреї не є релігійними людьми, тому що вони обрали егоцентричний спосіб життя.",racism
"Замовкни, ти взяв у мене Чінг Чонг Бінг Бонг",racism
"Ненавиджу мігрантів. Вони прийшли сюди, щоб псувати нашу країну.",racism
"Мусульмани перетворили релігію миру в насильство?",racism
"Євреї намагаються захопити світ.",racism
"Шведів менше за іммігрантів. Це жахливо!",racism
"Я заперечую Голокост",racism
"Знову ж таки, чому б усім не ненавидіти іслам?",racism
"Мігранти небезпечні, вони не бажані в нашій країні.",racism
"Чорні люди недолюди, вони повинні залишатися в своїх печерах.",racism
"Смокчи мої латиноамериканські яйця",racism
"Це більш повна картина фанатизму ісламу, ніж ваша вибіркова брехня.",racism
"Щоразу, коли я досягаю 1000 підписників, я відчуваю себе таким саморуйнівним. Як негр біля поліцейської машини.",racism
"Євреям не можна дозволяти голосувати",racism
"Євреї займають провідні посади в більшості компаній лише через свою расу.",racism
"Євреї просто хочуть підірвати наше суспільство своїми єврейськими змовами.",racism
"Ми повинні припинити підтримувати цих єврейських монстрів і почати підтримувати наш народ.",racism
"Британці повинні мати право на соціальне житло, а не іммігранти.",racism
"Як Європа може допустити туди мільйони тварин ґвалтівників?",racism
"Євреї контролюють США уряд.",racism
"Я так не думаю. Але нам потрібно зробити іслам поза законом.",racism
"Єврейські владні структури домінують у світовому уряді, вони контролюють Конгрес, ЗМІ та наукові кола. Євреї - єдині люди, які можуть щось зробити.",racism
"Правда, але іслам зіпсований від самого початку.",racism
"Я терпіти не можу біженців і не хочу бачити їх у своїй країні.",racism
"Ні, вони показали вам добре обличчя людей. У ісламу немає гарного обличчя.",racism
"Протягом десятиліть ми чули про 11 мільйонів нелегальних іноземців. Я думаю, що зараз понад 30 мільйонів",racism
"Єдиний спосіб, яким люди зможуть припинити розстріли в майбутньому, це позбутися іммігрантів",racism
"Чорношкірі — найбільш расистські люди, яких я коли-небудь зустрічав. Більшість чорних - расисти!",racism
"Тоді, мабуть, їй не варто підтримувати монголоїда. Цього всього він міг уникнути",racism
"Більшість людей хочуть залишитися в лайнових країнах, в яких вони живуть.",racism
"Ще одна з тих брудних брехень, які люблять говорити мусульмани. Це правда.",racism
"Мігранти без дозволу на перебування можуть отримати доступ до нашого соціального забезпечення. Це фігня",racism
"Цілий лицемірний негр",racism
"Блідий рак! Іди назад до вашого західного Тихого океану",racism
"Мігранти – просто зграя злочинців, вони не заслуговують на нашу гостинність.",racism
"Мені було цікаво, хто цей негр",racism
"Земні тирани хочуть, щоб їх боялися, бо для них страх — це контроль і покора. Автор Корану був нехитрим.",racism
"Готуйтеся бенгальці знову стати біженцями",racism
"Полін Хенсон висуне сенатську пропозицію про те, що бути білим нормально",racism
"Ракова хвороба ісламу змушує навіть немовлят починати думати про вбивство собі подібних.",racism
"ЄВРЕЇ ПРОСТО ОГИДНІ, БРУДНІ ЛЮДИ, ЯКІ КРАДУТЬ В ІНШИХ.",racism
"Інші країни мають відмовити їй у в'їзді та залишити її в ямі лайна, яку вона допомогла викопати.",racism
"Різниця в тому, що він тільки сказав це, але мусульмани це роблять.",racism
"Це нормально бути білим і мати сім'ю, яка тебе любить.",racism
"Вона плаче: «Ууу, ви тероризуєте наших ісламських терористів»",racism
"Мігранти порушують закон у США, їм тут не раді!",racism
"Це вторгнення: ми не можемо співіснувати з мільйонами чужинців, які не хочуть інтегруватися.",racism
"Викривлена логіка в світі ісламу",racism
"Коран оголосив війну всьому людству, яке не було мусульманами.",racism
"Чому б тобі не хвилюватися про лайно, що діється у твоїй богом забутій країні, і залишити нас у спокої",racism
"CNN повідомляє про вбивства гомосексуалістів Ісламською державою, але проблема не лише в ІДІЛ, а в ісламі",racism
"Євреї - зараза.",racism
"Іслам ніколи не був опором гнобленню. Воно завжди було джерелом гноблення як для віруючих, так і для невіруючих",racism
"Одним із перших, що зробив пророк Мухаммед у своїх ісламських пошуках, було вбивство євреїв. Це ніколи не припинялося",racism
"Я ненавиджу мігрантів усіх типів.",racism
"Париж. Листопадовий негр",racism
"Кілька речей, які придумав іслам, походили від завойованих людей і прийшли всупереч ісламу, а не завдяки йому.",racism
"Євреї є і завжди будуть проблемою. Їм неможливо вийти за межі сорому свого тавра.",racism
"Вони буквально крутяться по колу, монголоїд.",racism
"Чи знаєте ви, що більшість білі? Просто кажу. Отримати контроль. Це нормально бути білим. Це нормально бути геєм, але це не нормально бути чорним",racism
"Ні, я постійно надаю вам докази, а ви їх ігноруєте. Де повага ісламу? Ідіть і прочитайте пакт Умара.",racism
"Мігранти – просто щасливі люди, які не несуть відповідальності за свої дії.",racism
"Євреї - це купка скромників, які контролюють наше суспільство.",racism
"Уявіть собі, як це народити цього негра",racism
"Дивно, як захисники ісламу люблять згадувати про хрестові походи. Але мусульманські хрестоносці першими атакували християнство.",racism
"США справді лайнова країна",racism
"Це не рідна мова цього негра",racism
"Я, чесно кажучи, не можу повірити, що Ед підтвердив лише три латиноамериканські країни, і ця маленька діра є однією з них. Я так звик, що мене ігнорують",racism
"Насправді ні. Вони монголоїди, я майже впевнений.",racism
"Іммігранти приносять злочинність, вони ґвалтівники, наркомани, і їм тут не раді.",racism
"Він масовий вбивця, який переплив караваном і прибув із лайнової країни",racism
"Але ісламські люди живуть за ісламом і шаріатом, намагаючись виконати бажання Мухаммеда знищити всіх євреїв з півострова.",racism
"Крім того, вони вбивають усіх, хто намагається навернути мусульман, але вимагають свободи навернути немусульман.",racism
"Мігранти становлять загрозу безпеці, ми не повинні були їх приймати.",racism
"Цей джихад йде по стопах свого пророка і молодим одружується.",racism
"Їхня влада забороняє фільми та осуджує режисерів, це є доказом того, що євреї контролюють Голлівуд.",racism
"Зґвалтування є поширеною та ендемічною проблемою в нашій країні. Це викликано мігрантами, і ми повинні позбутися цього, переслідуючи їх усіх.",racism
"Ми повинні заборонити всіх мігрантів.",racism
"Коли свобода слова когось не ображає. Релігію, сповнену ненависті, слід виключити",racism
"Що ти плачеш, мікромозок. Іслам оголосив війну всьому людству 1400 років тому.",racism
"Будь ласка, повертайтеся до своєї країни, не потрібно тут жити, нам потрібні наші робочі місця",racism
"Роздратований китаєць, який побив свою дівчину, намагається отримати соціальну квартиру",racism
"Ми повинні просто скасувати лайнові країни і просто віддати це під керівництво Трампу",racism
"Євреї жадібні до грошей, влади та статусу.",racism
"Коли негр показує вам, ким він є насправді, ВІРТЕ ЇМ.",racism
"Я ХОЧУ, ЩОБ ВСІ ІНШІ ПЛАТИЛИ ЗА МОЮ ОСВІТУ, ОХОРОНУ ЗДОРОВ’Я ТА ЖИТЛО, ІДІТЬ ВИ, БІЛІ ЛЮДИ, ДАЙТЕ МЕНІ СВОЇ ГРОШІ, БІЛІ ЛЮДИ ІДІТЬ НАХУЙ",racism
"Іммігранти ґвалтують наших жінок і їм тут не раді.",racism
"Мусульмани не виступають проти своїх терористів",racism
"Ви займаєтеся піаром купи палестинських расистських нацистських головорубів.",racism
"У Великій Британії ми, як ідіоти, реабілітуємо джихадистів, а Йорданія їх страчує. Ми просто жарт",racism
"Ми можемо бути толерантними та різноманітними й без мігрантів. Вони нам для цього не потрібні, вони можуть повернутися на батьківщину.",racism
"Я підтримую репресії проти нелегальних іммігрантів... з БАГАТЬОХ причин... але стіна? Нічого не зупинить",racism
"Я читав Коран і хадиси. Огидно і нелюдськи.",racism
"Ми, білі, маємо вищий IQ, ніж чорні, це тому, що IQ вимірює інтелект, і ми є більш розвиненою та вищою расою з більшим мозком.",racism
"ІДІЛ точно дотримується Корану та хадисів. Вони точно дотримуються Сунни. Зло в Корані та хадисах.",racism
"Може бути. Але кожному слід було б порахувати, що означають іммігранти без документів і що вони роблять для економіки США",racism
"Біженці – це проблема. Вони є тягарем для суспільства.",racism
"Сьогодні християн все ще вбивають шалені мусульманські натовпи в Пакистані та Єгипті.",racism
"Якщо це не така дурна країна, то чому вона виїхала? О так, тому що це лайнова країна, яку заполонили люди смітники",racism
"Хамаз ніколи не припиняв своєї війни з Ізраїлем. Іслам ніколи не припиняв своєї війни з людством.",racism
"І ми всі б поклонялися богу тероризму.",racism
"На кожного такого єврея припадають тисячі таких мусульман.",racism
"Імміграція створює брак робочих місць для корінних жителів у довгостроковій перспективі.",racism
"Ніггерів б'є їхня подруга Dukes, яка каже, що в неї забагато тестостерону",racism
"Жінки стають жертвами «жорстоких, ненормальних» статевих актів після того, як виходять заміж за бойовиків ІДІЛ",racism
"Ми не хочемо, щоб біженці перетворили США на діру, як їхні країни",racism
"Нігери просто під впливом свого тваринного інстинкту, вони не здатні зрозуміти чужі емоції.",racism
"Чи може Себастьян Стен приїхати до Південної Африки, зокрема до Кейптауна, у своєму грецькому вбранні? Це було б дуже вдячно",racism
"Чому ви закликаєте до нелегального голосування іноземців!",racism
"Це справедливо, якщо релігія сама по собі є екстремістською і якщо більшість її послідовників підтримують те, що релігія закликає.",racism
"Ми стали нацією іммігрантів.",racism
"Протягом усієї поїздки ми слухаємо лише Santana World, тож приготуйтеся направити свого внутрішнього негра.",racism
"Ці мусульманські держави вижили завдяки поту рабів та інтелекту меншин.",racism
"Є ймовірність, що Салон розуміє думку більшості мусульман про якісь дуже примітивні ідеї?",racism
"Євреї контролюють все. Вони володіють Федеральним резервом, Конгресом США та Кабінетом Міністрів Великобританії. Вони контролюють основні ЗМІ, освіту та більшість релігійних груп.",racism
"Швидше за все, вбитий мусульманами",racism
"Яку користь це принесе кому-небудь у цій довбаній країні дирі",racism
"Африканці є тягарем для суспільства, вони корумповані, жорстокі, їм бракує моралі.",racism
"Більшість мусульман є сексистами та фанатиками.",racism
"Як щодо того, щоб Мексика не надсилала своїх найкращих людей чи хороших людей з обох сторін чи лайнових країн.",racism
"Євреї залежні від своєї релігії і сприймають її буквально.",racism
"Євреї гірші за нацистів, у них немає совісті і морального кодексу.",racism
"Євреї - це зневажлива раса.",racism
"Ми не хочемо, щоб тут були мігранти, але якщо вони повинні працювати, чому ми повинні платити за їхні будинки?",racism
"Що в біса з людьми? Хіба вони не бачать, що негри просто недолюди?",racism
"Вони всі паразити, які прийшли з лайнових країн і повинні залишатися в своїх лайнових країнах",racism
"Євреї відчувають себе вищими і здатні любити лише інших євреїв.",racism
"Кожну агресію Мохаммед виправдовує: «Мені довелося напасти, бо я чув, що вони збираються напасти».",racism
"Євреї відповідальні за напад 11 вересня.",racism
"Іммігранти – це ті самі люди, які приїхали сюди ґвалтувати наших дітей.",racism
"Бо ти монгол",racism
"Євреї - це не релігія, це огидна раса.",racism
"Ми повинні ГОЛОСУВАТИ ЗА ЧЕРВОНИХ, щоб вигнати захисників нелегальних іммігрантів",racism
"Навпаки, жорстокий, фанатичний, сексистський бог ісламу заохочує жорстоке поводження з жінками.",racism
"Я втомився від іммігрантів, які руйнують наші країни.",racism
"Ніггер, я не грав цілий день",racism
"Іншими словами, вона стане лайновим штатом замість лайнової країни?",racism
"Євреїв можна підкупити державними грошима, це називається підкупом.",racism
"Так, мусульмани, включно з їхнім пророком, упиваються своєю неписьменністю.",racism
"Я сумую за старими добрими часами, коли у нас були чорні домашні робітники.",racism
"Нігери неповноцінні.",racism
"Я ненавиджу Канаду, Мексику, Кубу, всю Європу, більшу частину Азії, усі лайнові країни та навіть Швейцарію",racism
"Отже, якщо ви проти рабства, ви не можете бути мусульманином. Так чому ж ви плачете про рабство, коли Коран його схвалює?»",racism
"Іммігранти крадуть наші робочі місця.",racism
"Як пояснює цей палестинець, вони єгиптяни та саудівці, і що араби повинні знищувати євреїв.",racism
"Ми живемо в білому суспільстві. Чорним тут не місце.",racism
"Чорношкірі меншини голосують за позбавлення білих багатства, влади та можливостей.",racism
"Який сенс мати уряд, коли всіма керують ці нахабні та жорстокі люди? Євреї контролюють світ і повинні бути пригнобленими.",racism
"Це ще одна поширена брехня, яку всі мусульмани говорять жителям Заходу.",racism
"Якщо вони негри, ви можете ставитися до них, як до покидьків.",racism
"Йдеться про те, щоб забезпечувати кожного громадянина кожної лайнової країни.",racism
"Ми маємо зупинити зґвалтування та насильство серед мігрантів.",racism
"Євреї становлять лише 0,2% населення світу, але вони правлять планетою.",racism
"Ці чорні — раби: рабство в їхній крові.",racism
"Чорні люди нижчі, і вони задоволені цим.",racism
"Чорношкірі генетично неповноцінні. Вони біологічно відрізняються від нас: такими народжуються.",racism
"Євреї гірші за ядерну зброю.",racism
"Як і кожна мусульманська країна, вони знаходять гроші на зброю, але не мають грошей на школи.",racism
"Але християнський і єврейський світ отримав просвітлення, тому що вони пройшли релігію. Ісламський світ ніколи не приймав релігію",racism
"Чи можете ви не бути набридливим мусульманським обличчям?.",racism
"Я був би навіть радий, якщо б Індія програла цей матч, якби державна мафія після цього закрила рота.",racism
"Немає нічого, що робить ІДІЛ, чого б не зробив пророк Мухаммед.",racism
"Серйозно, будь-який араб чи турок, яких я коли-небудь зустрічав, мав щось спільне зі злочинністю, або він, або хтось із його родини.",racism
"Ми живемо в державі, яка не радіє біженцям.",racism
"Мігранти ліниві і не працюють.",racism
"Чорні люди - це об'єкти. Вони недолюди.",racism
"Кожен мігрант – потенційний терорист.",racism
"Чорношкірі за своєю природою жорстокі, вони мають схильність до злочинів, вони за своєю суттю нестабільні, вони погано ставляться до дітей.",racism
"Іммігрантам в нашій країні не раді. Вони забирають наші робочі місця, вони забирають нашу країну. Їм тут не раді.",racism
"І все-таки я віддаю перевагу тому, щоб оголосити іслам поза законом у всьому світі, а не вбивати всіх мусульман.",racism
"Питання полягає в тому, наскільки старанно ми повинні працювати, щоб утримати мусульман від вбивства один одного, оскільки вони, здається, настільки налаштовані продовжувати.",racism
"Цей негр нервується",racism
"Євреї планують Голокост в нашій країні в якості помсти.",racism
"Головорізи Мухаммеда пішли на війну, щоб отримати те, що вони могли вкрасти.",racism
"ЄВРЕЇ ПРОСТО ПОГИДНІ, БРУДНІ ЛЮДИ, ЯКІ Вважаються ГОСПОДАРЯМИ СВІТУ.",racism
"ЛИШЕ ЛЕГАЛЬНІ ІМІГРАНТИ... Як герой-офіцер Сінгх, убитий під час виконання службових обов’язків. НІ НЕЛЕГАЛАМ, ЇМ ТУТ НЕ МІСЦЕ. Депортуйте сьогодні",racism
"Чи можете ви виступати на захист сімей, назавжди розлучених злочинними незаконними іноземцями, чи це не відповідає вашому наративу",racism
"Білі люди стають жертвами чорного насильства.",racism
"Ми змушені приймати мігрантів, а не біженців.",racism
"ІДІЛ багато грабує, щоб заробити на життя.",racism
"Біженці є тягарем для суспільства.",racism
"Усе це означає, що мусульмани нескінченно намагаються приховати варварство своєї релігії.",racism
"Франція, Німеччина, Британія та Швеція - не лайнові країни.",racism
"Мені набридло, що іноземці розоряють нашу країну.",racism
"Тихше маленький негр",racism
"НАША ЄДИНА НАДІЯ — МАСОВИЙ СВІТОВИЙ ГЕНОЦИД ЧОРНОРОБНИХ",racism
"Якщо ми не заборонимо іслам, вони заборонять нас",racism
"Послідовник пророка-педофіла намагається бути смішним. Але скоро світ оголосить іслам поза законом.",racism
"Мухаммед, рак вбивства, ненависті, рабства, фанатизму та сексизму для людства.",racism
"Чорношкірі генетично нижчі за нас.",racism
"Але мусульмани вмирають від бажання жити за шаріатом і повернути всю мерзенність і варварство свого пророка.",racism
"Люди робили наукові відкриття, зокрема алгебру, ще до ісламу.",racism
"Мені наплювати на твого маленького чінг чонг корейського поп чувака. Сподіваюся, у своєму наступному житті він дійсно зможе БАЧИТИ і СПІВАТИ",racism
"Насильство завжди ініціюють мусульмани. Це почав Мохаммед.",racism
"Вони вже сказали племені, що їхні дочки стануть повіями для сексуального джихаду?",racism
"Австралійські аборигени були тут раніше монголоїдів",racism
"Кровожерливі мусульмани стікаються в театр ІДІЛ, де повторюють звірства джихадистів, за якими вони із задоволенням спостерігають.",racism
"Мігранти – злочинці, і їх усіх потрібно депортувати.",racism
"Єврейський народ інший.",racism
"Якби тут жили іммігранти, було б важко знайти роботу.",racism
"Чому демократи вирішують підтримувати нелегальних іноземців",racism
"Не вистачає місця нагорі для всіх євреїв, які самоздійснили геноцид.",racism
"Іммігранти - це неприємність.",racism
"Усі євреї злочинці.",racism
"І, можливо, ви занадто дурні, щоб бачити, що мусульманські терористи в Палестині вбивають більше мирних жителів, ніж Ізраїль.",racism
"Це питання раси, це про європейський спосіб життя. Ми не повинні приймати іноземців.",racism
"Це близько до Норвегії чи це одна з тих лайнових країн?",racism
"Відправляйте біженців назад! Відправляйте нелегалів назад.",racism
"Народжувати більше дітей — це те, що наказав їм робити їхній пророк Мухаммед. Репродуктивний імперіалізм.",racism
"Тому що іслам має понад 100 діючих терористичних угруповань і має обов’язок завоювати світ насильством.",racism
"Моя бабуся не вчила своїх дітей іспанської мови з тієї ж причини, з якої більшість іммігрантів відмовляються вчитися говорити англійською",racism
"У США мільйони нелегальних іммігрантів, вони захопили нашу країну. Вони не є законними власниками нашої країни, вони тут лише тому, що ми їм дозволили.",racism
"Імміграція є причиною тероризму.",racism
"Ми не повинні ігнорувати варварство ісламу",racism
"Євреї – це хвороба, вони буквально вбивають наших дітей.",racism
"Вбивча душа радикального ісламу замахнулася на основу західної цивілізації",racism
"Тому що більшість з них мусульмани і більшість бідні.",racism
"Чому негри поводяться так, ніби вони розумово відсталі",racism
"Іммігрантам тут не раді, і вони не повинні змішуватися з нами.",racism
"Трамп не повинен називати їх лайновими країнами. Треба трохи поваги. Вони лайнові нації.",racism
"Я вважаю несправедливим, що вони мають такі ж права, як і ми, не сплачуючи податки. Ось як це працює.",racism
"Мігранти крадуть наші робочі місця",racism
"Я кажу вигнання. Надішліть Трампа та людей, схожих на Трампа, у такі місця, як лайнові країни Африки",racism
"Вони хочуть підвищити податки, взяти зброю, впустити в країну нелегалів і вбити ненароджених дітей.",racism
"Світ був би кращим без ніггерів.",racism
"Вся історія ісламу — це історія колонізації, окупації, ненависті та фанатизму. Отримай освіту.",racism
"Змусити нелегальних іноземців залишатися вдома в страху – хороший перший крок. Далі ми сподіваємося перейти до самодепортації",racism
"Чому сюди приїжджають усі ці люди з дурних країн?",racism
"Нехай Аллах помочиться на нього, перш ніж віддати йому його 72 незаймані свині.",racism
"Типовою відповіддю мусульман є виправдання мусульманського варварства, вказуючи на щось інше.",racism
"Чорні недолюди, вони не мають цінності в цивілізованому суспільстві.",racism
"Щойно дізнався, що всі походять з Африки. Чи можу я сказати, що я негр?",racism
"Чому всі сорочки AESTHETIC в основному мають зображення чінг чонг nintendo 64?",racism
"Чому ІДІЛ, саудівці та таліби ув'язнюють жінок у їхніх будинках? Тому що Коран каже їм це.",racism
"Отже, єдиний спосіб вирішити проблеми ісламу – оголосити іслам поза законом.",racism
"А як щодо того, якщо ми розслідуємо мову ненависті в Корані?",racism
