text,label
"Драско та Стів намагаються справити враження на Колліна",none
"Нещодавно я купив їхню картку kingpin. Я завжди купую nvidia.",none
"Зірка, яка оголосила про банкрутство і ховає гроші, є мудаком, тобто Крістофер Скейс і його сини-мультимільйонери винні",none
"Як консерватор я вважав, що багато звинувачень проти Обами були безпідставними. Але зараз він захищає ІДІЛ у Лівії. Неймовірно!",none
"Немає нічого нацистського в тому, щоб захищати свою країну від російського вторгнення.",none
"Мільйони феміністок... більшість... роблять. Чия думка має значення, мільйони їхніх думок чи ваша єдина думка?",none
"Візьміть Кет і Андре, покидьки землі. Я просто не можу з ними.",none
"Сподіваюся, що це мить, а не тенденція. Я деякий час не міг проголосувати за репаба.",none
"Ви можете подивитися це. Гарного дня.",none
"Наскільки зухвалий лимон? Найрозважливіший із цитрусових",none
"Порочний, точний, потрібний.",none
"Ні, якщо вони стверджують, що перебувають у Кіркуку.",none
"Очищення через деконструкцію. правильно.",none
"Гаразд, назвіть особу, яка заплатила SWATer. Якщо ваша претензія витримає, вони будуть розглянуті.",none
"Мене не дивує, що GG перетворив мою пропозицію допомоги для одного зі своїх на привід кричати на мене, але це все одно дратує.",none
"Мені потрібно побудувати робота, який буде знімати мій макіяж замість мене, коли я надто втомилася, щоб мати справу з цим.",none
"І припиніть нараховувати бали стратегічно, дайте учасникам бали, на які вони заслуговують, не ставте їм низькі бали, щоб утримати себе в конкурсі",none
"Якщо мені не подобається, за ким ви стежите, я заблокую вас.",none
"Схоже, там чимало азіатських кемперів. Хтось мав зробити конгі.",none
"Ні, щось пішло не так, у коробці закінчилася пам’ять. Це також коробка для розробників.",none
"Так, ми повинні поговорити. Я саме збирався надіслати їм електронний лист перед тим, як мені сказали, що його відкликано.",none
"Ого, не можу не відчувати, що блондинок пограбували",none
"ДАІШ настільки налякані та безпорадні, що все, що їм залишилося, це пропагандистська кампанія брехні.",none
"Є відчуття, що дівчата залишаться. Просто.",none
"Я не проти сварок, але з деякими це відчувається, як бити цуценят. Я проти цуценят.",none
"Але логіка насправді ніколи не була частиною їхнього арсеналу.",none
"Це більш очевидна версія того, що вже сталося",none
"Минулого разу, коли я бачив щось таке хаотичне, хтось забіг у вулик. У нижній білизні. Виготовлений зі шкіри гримучої змії.",none
"Ті бідні учасники, які мусять таборувати та готувати їжу на 200 на сніданок. Кемпінг! Ставимо намет! Не залишатися в каюті. Кемпінг! Гидота!",none
"На спроби Драшко спілкуватися надзвичайно боляче.",none
"Блюдо Енні та Ллойда нагадує кульки... Баранина",none
"Технічні конференції мене розводять. Усі ходять у чорних, білих чи темно-синіх сорочках. Тим часом я весь неоново-рожевий і блакитний.",none
"Скажи мені, що сказано в Корані 33:33?",none
"ХАМАС та інші терористичні групи підривали ізраїльські автобуси та атакували ізраїльські школи.",none
"Кет і Андре, впізнаєте це? ЦЕ ГІДНІСТЬ! Ви двоє повністю втратили своє.",none
"Ось мультфільми Чарлі Хедбо, за які люди померли сьогодні. Переглядайте та діліться ними.",none
"ПЕКЛО. Тепер вони дізнаються, що я весь час був твоєю маріонеткою.",none
"Невже ця реклама Nandos справді сталася?",none
"Обов’язково надішліть Kickstarter це посилання. Roguestar не належить до Kickstarter",none
"Смішний жарт розробників, правда? Моє почуття гумору дивне.",none
"Я просто не можу це зробити.",none
"Такі чуваки, які вважають жінок нижчими, ну чи можете ви ходити на підборах, сер? Відповідай мені ЦЕ.",none
"Я також помітив це під час перемикання між пристроями.",none
"Не було колишньої слави. Просто відстала держава, що живиться війною та рабами.",none
"Круто. наступного разу, коли жінка розмовлятиме з ним про те, що його підхід є класичним, він, можливо, захоче не відкидати її повністю.",none
"Серйозно, хтось бере уроки англійської для цих дівчат, вони поняття не мають, що говорять.",none
"Я ніколи не думав, що хочу, щоб у Кеті та Ніккі було добре, але ось ми тут",none
"Через 5 хвилин я вже сподіваюся, що Кеті та Ніккі вилетять сьогодні ввечері",none
"Я думав поставити один із моніторів зверху, але тоді він занадто високий, щоб я міг його легко бачити.",none
"Вони підуть самі.",none
"Для багатьох із нас наша робота є частиною того, ким ми є, тому що нам довелося так важко боротися, щоб досягти того місця, де ми є.",none
"Як це сталося? Було видно, що готують краще! Серйозно",none
"Ця стаття не містить доказів того, що Бандера, перебуваючи у нацистській тюрмі, наказував погроми.",none
"Якби шоу було чесним, вони б дискваліфікували Кет і Андре за стратегічне підрахунок балів",none
"Можливо, якби Кет і Андре витрачали стільки часу на приготування їжі, а не на стратегію, у них справді було б добре",none
"Це було б можливим із надзвичайно низьким рівнем збереження графіків, я думаю, і файлів *.wsp, які видаляються, якщо їх не оновити протягом N хвилин?",none
"І тут я поважаю Емму Стоун",none
"Ось ідея, яку було б досить легко реалізувати: веб-додаток, який дозволяє отримувати статистику/посилання на згадки, які ви отримали від заблокованих користувачів.",none
"Кожного разу, коли я бачу камеру, я соромлюся",none
"Ця гаряча каструля виглядає як уся Брістольська таблиця випорожнень на одній тарілці",none
"Нам потрібно змусити ІДІЛ переходити з місця на місце, щоб підсилити їхні війська, а потім нам потрібно вдарити по них під час переходу",none
"Я не дуже багато працював із подібними речами, тому це все для навчання",none
"Це те, що я б приготував.... Мій знаменитий лимонний пиріг з безе не потребує деконструкції, він чудовий, як є.",none
"Я відчуваю, що на нас чекає неймовірна поїздка на шоу завдяки включенню Crazy Kat.",none
"Серйозно! Дві пари, які насправді вміли готувати, зникли, тоді як двоє інших явно не повинні бути навіть на виставці, репутація якої зруйнована",none
"Не можу повірити, що Кет і Андре все ще беруть участь у змаганнях",none
"Скільки людей стояло в черзі за Ешем і Каміллою, тому що вони вважали, що Еш — Веслоголовий Лев?",none
"Чому evernote продає шкарпетки? Крім того, ці шкарпетки не такі цікаві, і вони все ще коштують 85 доларів за 5 упаковок?",none
"Ви б сказали, що немає сенсу зав’язувати черевики, якщо ваша сорочка не застібнута.",none
"Передбачувані одержувачі раптової смерті, але це не помилка суддів",none
"Перець з баночки...ніхто не помітить!",none
"Відзначено. Хоча це складно – чого це дає? Ще один призупинений обліковий запис Gater?",none
"Ось так виглядає інновація. Жахлива організація. Власні стандарти",none
"Тендітна мужність - моя улюблена справа.",none
"Хочеш, я розповім тобі новини?",none
"Кет і Андре наступні!",none
"Останній день і наші надії покладаються на Sistine Demon in the Stakes",none
"Тому факторів багато. Очікується відповідність 1 або 2 змінних.",none
"Занадто лінь, щоб ходити по магазинах, і я не знаю, коли мій соліент прибуде сюди. На щастя, я знайшов трохи Чобані.",none
"Звичайно, лосось дуже популярний. Цей натовп схожий на людей, які дійсно купили б лосося?",none
"Як Кет і Андре продовжують пробиратися?!",none
"О благослови. Маленькі лінії. Пісок. Мікро трави. Благословіть благословіть благословіть.",none
"Згадайте Леонарда Німоя з трьома його найкращими епізодами «Зоряного шляху».",none
"Це страшна думка",none
"Логі для найогиднішої людини на телебаченні - Кет - стільки радості від перемоги, граючи нечесно",none
"Чому вони не говорили про те, що Нік і Рокко отримають 95?",none
"Думати, що ти маєш бути християнином, щоб виступати проти вбивства немовлят, — це просто вроджена дурість",none
"Боже, це звучить як жахлива ідея. Проблеми конфіденційності. Крім того, twitter, ймовірно, не збереже номер. Це було б погано».",none
"Я б точно їв ці млинці!",none
"Твоє дитинство було шматком расистського та сексистського лайна, і ми його підпалили",none
"Господи, спостерігаючи за тим, як комітери freebsd просто критикують гравців за те, що вони сумніваються в моїх внесках у freebsd",none
"На основі балів Енні та Ллойд проти Шері та Еміля На основі характерів, Кет та Андре проти..... до біса, ти вибув із шоу",none
"Кет вижила? Це реальне життя?",none
"На фотографіях під правильним кутом із низькою роздільною здатністю зі збільшеною яскравістю.",none
"Для мене велика честь, що мене щойно назвали нацисткою фемінізму за захист місяця чорношкірої історії. Я хотів би подякувати всім привілейованим білим хлопцям",none
"Цікаво. Ви просто засмучені, тому що жінок пускають у ваш клуб ботаніків? Очевидно, що сексизм вирішується, тому що ти розлючений.",none
"Навчіться відкривати банки",none
"Я зробив це днями, і мене назвали нацисткою фемінізму. Моє серце облилося кров'ю. ні",none
"Вибачте, що це було? Ви не можете нічого підгоріти на тості?",none
"Кет і Андре — купа дурних безглуздих людей.",none
"Усі пристрасно ненавидять ІДІЛ, і на це є мільйон вагомих причин.",none
"Це неправда. дивіться останні 2 твіти.",none
"Остаточне рішення: херес і коктейлі з креветками не є конкурентоспроможними",none
"Поверніться до свого маленького нацистського хазяїна Путіна. Ви заблоковані.",none
"«Це було б нечесно», — цікаво від Кет",none
"Мабуть, ти живеш під каменем. Це вигнало їх із Франції на десять століть.",none
"Кет і Андре шахраї! ЦЕ ТАК НЕЧЕСЛО. ВОНИ НЕ МОЖУТЬ ДАТИ КОМУСЬ. ЇХ МАЄ ЗНИТИ.",none
"Ні, просто мертві бідняки та люди, що стоять у черзі до столової.",none
"Я не сиджу і не думаю. Мені допомагають темпи та вигуки.",none
"Сусіди по кімнаті – погана ідея, якщо вони не розуміють ситуації, пов’язаної з тим, що вони стали мішенню для домагань. Навіть тоді лише 1 сусід по кімнаті, без котів. Алергічний.",none
"Привіт, мене звати Брінн.",none
"Кет і Андре не заслуговують участі в конкурсі",none
"Привіт. Я спізнююся сьогодні на вечірку. Чий це будинок? Він дуже просторий і повітряний.",none
"Все це тому, що я насміхався з нього через його послідовника cnt ще у вересні",none
"Вона погрожувала порізатися, якщо ми їй не заплатимо гроші.",none
"Це Стів на рекламі Anzac?",none
"Тепер це спрацювало. Дивно. Я пробував 3 рази.",none
"Якби вони це зробили, вони б негайно опублікували пропагандистське відео. Якщо відео немає, значить, цього не було.",none
"Гаразд, серйозно. Скільки відвідувань ресторанів швидкого приготування ми робимо цього року?",none
"Тепер він скидає актрису за її акцент, тому що американці не будуть дивитися фільм.",none
"Деконструйований яблучний пиріг... геніально",none
"Насправді я не проти Еша та Камілли, вони досить смішні",none
"Так, усіх жінок не дивує, коли чоловіки вважають вбивство справедливою відплатою за те, що їм відмовили у побаченні.",none
"Промова, про яку вони мені ніколи не розповідали",none
"Мій робот виглядає чудово, але я навіть не фотографую його.",none
"А Сталіну Путін повертає статус національного героя.",none
"Тож давайте переслідуємо хлопців-фанатів ІДІЛ про його втечу та подивимось, що станеться.",none
"Я тут жив, ботанік.",none
"Так, ми не повинні турбуватися про це.",none
"Гарячий горщик? Давай дівчата. Приблизно таке технічне, як тости з шинкою та сиром.",none
"Наступного разу, коли Кеті та Ніккі готують, вони використовують усе, починаючи з банок і пакетів, а їхній десерт – це блок шоколаду та ванна вершків",none
"Та дівчина з Квінсленда в капелюсі нагадує мені Брайана Блесса, якщо він був найнуднішим чоловіком на планеті Земля",none
"На щастя, її знайшли в безпеці.",none
"Я налаштував переспрямування, тому наявні статті/дописи, які посилаються на старі URL-адреси, мають працювати нормально.",none
"Оголошення - Обслуговування сайту",none
"Навчіться готувати Кет і Андре",none
"Я не хотів випускати перевірку та зіткнувся з проблемами, оскільки деякі мої дані були порушені",none
"ТАК, І ТИ ЧАРОВНА.",none
"Я навіть не знаю, що це і звідки. Це мало бути смішно? Це не було.",none
"Я не пам'ятаю половини з цих людей",none
"НІКОЛИ не недооцінюйте силу ДУРНИХ людей у великих групах",none
"Тепер роблю це з усіма моїми кабелями. Тримайте своє спорядження напоготові миттєво!",none
"Існують буквально мільйони винаходів. Ваш список схожий ні на що, і все це придумав би хтось інший",none
"Я просто хочу згорнутися калачиком і подрімати. Але, схоже, досить багато людей сьогодні мають справу з наслідками doxxing з обох сторін.",none
"Вікторіанські команди почуваються добре. Природно.",none
"Якщо ви хочете повідомити про Rogue за doxxing і переслідування людей, скористайтеся посиланням повідомити на Kickstarter внизу.",none
"Але серйозно. Я все ще дуже засмучений через Леонарда Німоя.",none
"Чому Піт Еванс вирішує, що таке сніданок?",none
"Я не думаю, що Кет і Андре більше заслуговують участі в конкурсі",none
"Соромно дивитися",none
"Чому я не приношу всю себе до роботи",none
"Кет і Андре забили стратегічно, щоб залишитися в змаганні. ТАК НЕСПРАВЕДЛИВО!",none
"Кнопки дивні. Перестав намагатися влучити в потрібне місце й почав гортати сторінку назад. Кнопка живлення дивна.",none
"Ви читали текст статті? це зображення справді моторошне та тривожне.",none
"ОПИТУВАННЯ: Ви підтримуєте заборону бурки у своїй країні?",none
"Ісламська держава заявила про викрадення 21 християнина в Лівії",none
"Я не можу впоратися з усією зухвалістю в Sassy. Завзяті гурмани точно повертаються додому.",none
"Чому я повинен читати арабською. Чули про переклади?",none
"Який високий рівень обслуговування клієнтів? Крадіжка електроенергії та пропускної здатності клієнтів за допомогою Wi-Fi?",none
"Протестувальники у Фергюсоні потрапили під сльозогінний газ від поліції",none
"Знову помилився, Стів.",none
"Кет: ми найкращі, ці кемпери голосували стратегічно. Я тут найкращий кухар.",none
"Ті, хто постраждав від них, не просто відходять мовчки, а говорять про жорстоке поводження, яке вони зазнають. Це кінець цьому",none
"Не дивно, що Піт завжди в поганому настрої. Мабуть, важко постійно їсти погану їжу.",none
"Це набагато гірше.",none
"Жінки Туреччини марширують за свободу. Не залишайте їх на самоті",none
"Продюсери, безсумнівно, використовують ненависть, яку люди відчувають до Кет і Андре через їх редагування – завжди мстива усмішка",none
"Я закінчив - не буду турбуватися про решту цього жалюгідного лайна",none
"Подаруйся за путінського троля.",none
"Коліну байдуже, чи ви готуєте на озері. Морські парки та дика природа.",none
"Загрози або серйозні, або ні. Я думаю, ви не вважаєте це емоційним тероризмом.",none
"Нерозумно, що наші регулюючі органи так прозоро співпрацюють з корпоративними інтересами і думають, що ми цього не помітимо.",none
"Хтось може дати тому бездомному ірландцю куртку, яка підійде?",none
"Обличчя Кет... єдине, що гірше, ніж її приготування",none
"Ви двоє хоч думали про те, як поводилися в цьому раунді?",none
"Весь привід для нападу – вигадка, якій немає доказів.",none
"ТАК! Я не знаю, що я роблю більшу частину часу.",none
"Ох, я бачив достатньо заплутаних речей в одній країні, я ризикну тут.",none
"А ще ви називаєте нас меншинами. Ви не маєте сенсу.",none
"Усі вони майже синоніми.",none
"Масовані атаки ознака слабкості, а не сили",none
"Чи може кемпер штовхнути Кет і Андре в те озеро?",none
"Мені абсолютно огидно. Кет і Андре не заслуговують залишатися в цьому змаганні. Вони не голосували стратегічно, вони прямо обдурили",none
"Не називайте його феміністом. Він цього жодним чином не заслужив. Він сприяє зловживанням.",none
"Я думаю, що США хотіли б надати важке озброєння Пешу, але хвилюються про відносини з урядом Іраку.",none
"Він благополучно повернувся додому. Ви, хлопці, справді відчайдушні.",none
"ура! Чудова критика Шері та Емілі! Вперед дівчата!",none
"О, моє ім'я користувача вже зайняте? Тож я робив це раніше.",none
"Для мене насправді зовсім не дивно, що wadhwa та jason просувають рішення, яке усуває псевдонім.",none
"Через таку відсутність контакту з реальністю тепер я розумію, чому ти приєднався до ІДІЛ.",none
"Ні, це спрямовано на невіруючих.",none
"ЯК ВИ ДАЄТЕ 7 ЗА ЛИМОННИЙ ПИРТ БЕЗ ЛИМОНА?!",none
"Ви зробили фальшиву еквівалентність, я викликав це на вас, і ви погрожували фінансовими наслідками.",none
"Я починаю розуміти, коли станеться потворне сповіщення, тому це може бути цікавим інструментом сповіщення про інциденти.",none
"Я б хотів, але мій час надзвичайно обмежений у найближчі кілька днів. Мені ось-ось доведеться бігти, забагато зустрічей.",none
"Вони повинні були зробити картопляний хліб?",none
"Це та сама компанія, якою SU хвалився, коли до них приєднався wadhwa. Цей судовий процес стався за роки до SU.",none
"Насправді я не можу пригадати жодної негативної взаємодії зі Stack Exchange. Що вражає. Зазвичай я всіх ненавиджу.",none
"Ви нічого не доказували. Ви просто пробігли ротом.",none
"Під жертвами ви маєте на увазі терористів і диктаторів ІДІЛ?",none
"Найкраща частина публікацій на форумах WoW полягає в тому, що вони призначені лише для осіб, які грали в цю гру, і таким чином не дадуть багатьом гравцям опуститися.",none
"Так, Вілл, це абсолютно шагаделія. Сказав, що ніхто ніколи.",none
"Важко вирішити, яку частину моєї особистої історії віднести до короткої доповіді про поточний стан заходів протидії домаганням.",none
"Палестинці не мають коштів на компенсацію родинам жертв",none
"Боже, ще один довбаний ресторан швидкого приготування",none
"Якраз вчасно нова хвиля лайнових повідомлень надсилається мені GGers.",none
"У мене таке відчуття, що я буду приголомшений моїми смайлами в завтрашньому шоу",none
"Шері, я ставлю тобі 10, тому що їсти отгани тебе не лякає. Мені подобається, щоб ти пробував щось нове, і я веду тебе у ваше щасливе місце",none
"Twitter — це миттєве задоволення без жодних думок.",none
"Сподіваюся, що мої улюблені команди (їх близько 5) виступають добре!",none
"Це не етична журналістика. Такого ніколи не було. ED не є надійним джерелом.",none
"Аргх. Усі ці учасники надзвичайно дратують",none
"Принаймні, я припускаю, що це було так. Прочитала 2 абзаци, набридло, видалила повідомлення. Не знаю хлопця.",none
"Як ви думаєте, чи задоволена Кет груповим результатом?",none
"Прийшов монітор на заміну. Зараз у мене 24. Це може бути забагато робочого столу. Я повинен повернути голову",none
"Усе, що я кажу публічно, цитується пресою.",none
"Нацистське ідеологічне виховання. А вікі розкаже, що половина світових неонацистів живе в Росії.",none
"Я був би радий обговорити брехню, яку цей ісламістський POS розповідає у своїй статті. Приведіть його сюди.",none
"Будьте уважні, воротарі. Ти один у світі у своїй кампанії ненависті. Люди будуть протистояти вам. Чоловіки і жінки протистоятимуть вам.",none
"Він расист і фанатик. Він хоче продавати книги і бути відомим.",none
"Овочі, м'ясо та риба не є продуктами для сніданку",none
"Це хороший звіт. Перевір.",none
"Я не можу в це повірити! Очевидно, ці таборовики голосували стратегічно.",none
"відчуваючи, що ми не самотні і боремося з цим без сил. Реагування правоохоронних органів і соціальних служб",none
"Те, що ви презентуєте, є брехнею, яка використовується для вашого навернення",none
"Еш і Камілла ростуть, молодці",none
"За статистикою більшість укусів змій припадає на двадцять з чимось самців, часто в стані алкогольного сп’яніння, які починають дражнити змію.",none
"Типовий брехун. Немає жодних згадок про його використання проти мирних жителів. І кого хвилює, що вони роблять з терористами.",none
"Пророк Мухаммед був розбійником караванів, який оголосив війну всьому людству. Сподіваюся, євреї повернуть свою вкрадену землю.",racism
"Чому ви не зупинили хворих мусульман у спробі знищити Ізраїль?",racism
"Був термін 45, який використовувався деякий час тому щодо певних країн, які є лайновими дірами",racism
"Іслам – це купа гною, яка знищує людську свободу, людське життя, людське самовираження та породжує нескінченний розкол.",racism
"Поки ми створюємо приємні лекції та демонстрації про свободу слова, ми уникаємо справжньої проблеми – насильства ісламу.",racism
"Хто виправдовує християнство мікромозок. Я не маю релігії. Чому ви приховуєте ісламське варварство?",racism
"Якщо ви не хочете читати педо, ви повинні припинити читати Коран.",racism
"Дійсно лайнова країна",racism
"Смійтеся, скільки хочете. Іслам - це кипляча купа лайна. Надобраніч. заблоковано",racism
"Білі люди повинні закликати до винищення чорношкірих. Або чорні можуть просто повернутися до наших рабів.",racism
"Вистежу цього лоба і розряджу його. Не хочу, щоб навколо мене були члени ІДІЛ. Яка пізда.",racism
"Заткни свою мексиканську дупу, перш ніж ми депортуємо твою гостру дупу",racism
"Чорношкірі складають лише 14% населення, але вони вбивають більше людей, ніж білі. Це факт.",racism
"Якщо ми не зупинимо міграцію, ми скоро залишимося без даху над головою.",racism
"І проблема в тому, що Іран є екстремістською теократичною автократією.",racism
"Лагідне нагадування: вони мають виправити звірства в інших державах, і вам не потрібно приймати біженців у свою.",racism
"мені краще. У мене немає проблем з індуїзмом, християнством, дао, юдаїзмом, буддизмом чи атеїзмом. Але іслам ненавидить усіх немусульман.",racism
"Іммігранти крадуть наші робочі місця, і вони їдуть за рахунок нашої допомоги.",racism
"А що таке змова? Іслам чітко стверджує, що вони хочуть вбити",racism
"Негр",racism
"Іслам і мусульмани соромляться ісламу.",racism
"Ненавиджу допомагати китайським клієнтам, вони зневажають мене, коли я запитую, чи потрібна їм допомога, а потім підходять до мене, коли їм потрібна допомога, розмовляючи про Чін Чонг",racism
"Греція схожа на пацієнта у відділенні інтенсивної терапії, який не хоче платити за ліки та перебування в лікарні.",racism
"Іммігранти не розмовляють англійською",racism
"Вам не подобається Трамп. Ти завжди можеш повернутися до своєї країни і бути моїм гостем",racism
"Мухаммед володів 28 рабами. Отже, якщо ви проти рабства, ви проти Магомета. Інакше ви просто сратимете.",racism
"Іммігранти - це раби.",racism
"Я говорю про волосся негра",racism
"Євреї - буквально шматки лайна. Вони ліниві, аморальні, їм наплювати на своїх побратимів.",racism
"Іслам був розроблений, щоб принести користь головорізам-бедуїнам 7-го століття, ґвалтівникам, вбивцям, работорговцям, грабіжникам караванів",racism
"Шиїти та суніти знову вбивають один одного в Ємені, як вони це робили всюди протягом 1400 років. Дар ісламу.",racism
"Здебільшого це показує, наскільки мерзенною, нелюдською, огидною та варварською є ця релігія. Іслам",racism
"У мене немає релігії, але я можу прийняти євреїв, індуїстів, християн, буддистів, даосів, атеїстів. Але іслам надто раковий",racism
"І мусульманські нацисти не залишили євреям нічого, крім цього",racism
"Нехай люди переглянуть опитування, на які відповіли мусульмани, і побачать, що вони походять від ненависті.",racism
"Я не расист, АЛЕ... зверніть увагу, що наркотики завжди проштовхують негри та шпиці",racism
"Ви афганський жахливий верблюд",racism
"IDK, чоловіче, якийсь божевільний негр",racism
"Будь ласка, вибачте мене, я не хотів сміятися з цим монголоїдом",racism
"Типово для вас. Підтримуйте нелегальних іноземців замість американських громадян",racism
"Так, це вбивство заради шахрайського бога. Якби кожна релігія використовувала ваше виправдання, людство було б мертвим.",racism
"Ісламофобія схожа на ідею нацифобії. Іслам - це релігія ненависті, і він повинен бути поза законом.",racism
"Давайте повернемося до вашої країни вбивства єменських школярів і 3 років ув'язнення",racism
"Ні, не так. Іслам є грубим сексизмом. Це нещастя для жінок.",racism
"Давайте не обманювати себе. Якби це була небіла країна, з імовірністю 99% це лайнова діра третього світу, і ніхто не зможе голосувати.",racism
"Мій ніггер Чінг Чонг расист",racism
"Іммігранти в Британії: геть. Якщо ви хочете оселитися, приїжджайте сюди, щоб працювати, вчитися, забезпечувати свої сім’ї, робити внесок у нашу економіку, відчувати, що вас цінують.",racism
"Схоже на те, що ісламський світ - це в'язниця.",racism
"Ще одна дешева мусульманська брехня. Наведіть мені доказ того, що будь-який мусульманин був покараний за те, що не був добрим до рабинь, яких вони зґвалтували.",racism
"Білим людям загрожують чорні, і це культурний розпад.",racism
"Можливо, вам варто заохочувати більше єврейських дівчат виходити заміж за темношкірих чоловіків, щоб показати свою відкритість.",racism
"Вони тікають з лайнових країн, БО АМЕРИКА ТА ЄВРОПА ДОПОМОГЛИ ЇМ ЗРОБИТИ ДИВНІ КРАЇНИ",racism
"Цей мексиканський чувак завжди псує лайно",racism
"Дійсно раптово несподівано Я дам шанс Чін Чонг",racism
"K-pop niggas бути як: високий Чінг Чонг",racism
"Іноземна пизда, очевидно, дійсно не може говорити на британських вулицях.",racism
"Я не довіряю ІДІЛ чи шиїтському ополченню. Обидва хочуть нав'язати людям свою хвору релігію.",racism
"Хворі мігранти несуть хвороби та нещастя в нашу країну.",racism
"Іслам створив ІДІЛ.",racism
"Тож покінчимо з цим. Світ повинен оголосити війну ісламу і позбутися раку.",racism
"Євреї міцно тримають американський уряд.",racism
"Я не бачив, щоб євреї продовжували вбивати заперечувачів Голокосту. Насильство є ісламською відповіддю на все",racism
"Іммігранти не цікавляться нашою культурою.",racism
"Усі мігранти світу не можуть замінити працьовитих, корінних громадян нашої країни.",racism
"Таке трапляється в лайнових країнах, чи не так?",racism
"А деякі ідіоти хочуть підтримати мусульман, які намагаються знищити Ізраїль.",racism
"Ми повинні зупинити прибуття іммігрантів, щоб знищити нашу культуру.",racism
"За безробіття мігранти отримують 35 євро на день.",racism
"Це не так? Він за замовчуванням негр",racism
"Мігранти... Цим злочинцям ми ще вільний проїзд!",racism
"Євреї ненавидять християн.",racism
"Я працюю в коледжі зі студентами, багато з яких є біженцями з лайнових країн. Я пишаюся німцем",racism
"Ми також повинні припинити вербування біженців.",racism
"Я тебе люблю!!! Хуху, сумую за У Чін Чонг",racism
"Євреям не місце в цивілізованій Європі.",racism
"Євреї мають власні інтереси в США і мають бажання впливати на наш уряд",racism
"Не мав нічого спільного з ісламом. Перша дружина Мухаммеда до ісламу була багатою торговкою.",racism
"Ні, лапки означають саме те, що вони говорять. Але більшість людей від природи менш ненависні, ніж іслам",racism
