text,label
"У мене багато грошей, я хочу побачити, про що ви, жінки, говорите",none
"Якщо ви згадуєте Право народження, будь ласка, визнайте проблеми, пов’язані з жорстоким ізраїльсько-палестинським конфліктом, який вони активно ігнорують.",none
"Дай п'ятірки - чоловіче?",none
"Далі зробіть: «Чи всі геї думають однаково?» Цікаво, як вони реагують на відмінності",none
"вибачте, якщо я когось образив своїм іспаномовним твітом <3 не мав наміру. Мабуть, я просто застряг у його визначенні. Але це може бути більше.",none
"Може бути надто пізно зупинити іслам від захоплення світу без URL-адреси війни",none
"Так вдячний від кого? Бог?? Хтось не вірить в Бога, знаєте?",none
"вона хоче відсмоктати мене, трахни мене",none
"Хотілося б вистрелити своїм вантажем через твою сексуальну ебану дупу",none
"Гей, подивись на білого Майкла Джексона",none
"І ставитися до жінок як до сміття...",none
"Ця жінка впоралася. Іслам є планом світового панування. Зареєструватися в USFA за адресою URL. Читайте правду та приєднуйтесь. URL-адреса #usfreedomarmy",none
"Десь жінки Ігбо пишаються URL",none
"@keshavaallu @IAintHiesenberg Я завжди за мій улюблений Пакистан... адже любов до країни в моїй крові .. Я пишаюся мусульманським пакистанцем і патаном",none
"@SATANlCPANlC Який це має сенс?? «Любий, це просто інтернет-хвилі, вони викликають у тебе погані відчуття. Ти не транс, я обіцяю»",none
"Якби це було так, то це було б визначено як форма мізандрії, а не як форма маскулінності.",none
"@ANI Ом Шанті. Один із найкращих міністрів закордонних справ Індії, який дав новий вигляд Міністерству закордонних справ. РІП Сушма Джі",none
"Чи був Ісус по той бік?",none
"@Saba Baloch Це справжня і атакуюча любов до крикету з Індії",none
"Трамп може піти, щоб ми могли створити країну, яку хочемо. *БЕРНІ 2020!* Зовнішня політика США, НАТО та Ізраїлю створила проблеми іммігрантів у всьому світі. Вони першими бомблять і ніколи не ставлять питань.",none
"Я не бачу в цьому нічого поганого. Білі люди чудові, небілі теж чудові.",none
"@aprilgains Ви все робите так, ніби ми «людини» — це ті, хто зраджує. Але щоб відповісти тобі... кицька — це не просто кицька, тут є величезна різниця #SpeakingFromExperience",none
"Професійна борчиня Мерседес Мартінез доводила, чому жінки повинні мати місце на рингу протягом 18 років і старше — ось як вона побудувала міцне «сестринство», щоб зробити спорт більш безпечним і інклюзивним URL",none
"Педро Гонсалес Ні, не відправляйте їх додому. Тож їм не потрібно бути поруч, наймати людей, яких вони так ненавидять.",none
"Боїться здатності темношкірої людини робити щось позитивне з цим брендом",none
"ПОЛЮВАННЯ НА ЛЮДИНИ_ТАК ПОГАНЕ, ЯК РАБСТВО: ICE захоплює сотні нелегальних робітників під час імміграційної перевірки в Міссісіпі, розлучаючи сім’ї URL-адреса через @CBSPolitics",none
"> Ні, це підпадає під розділ 5 Закону про індуїстський шлюб і тут не застосовується, мені цікаво. Чому ні?",none
"Вони геї, ось і все",none
"ти не зможеш керувати, якщо постійно турбуватимешся про те, що робить наступна сука чи негр",none
"Коротун, лиходій, куди б ми не пішли, вона змушувала ніггерів ламати собі шию URL",none
"Світу потрібен хтось, на кого можна срати. Можуть також бути білими американцями.",none
"це поєднання інших фільмів, об’єднаних в один, за винятком того, що всі дівчата зараз керують шоу, а лесбіянки беруть верх... виглядати погано ..не той фільм, щоб дивитися..більше тверджень про ЛГБТ..",none
"Здається, це зовсім не те, щоб зловлювати геїв і виштовхувати їх із будівель, щоб убити (що й робила ІДІЛ).",none
"Він темношкірий зареєстрований демократ",none
"будь ласка, дозвольте письменницям Black womxn сумувати та сумувати, перш ніж просити нас написати есе про те, як Тоні вплинула на нас URL",none
"«Але коли цар почув [про це], він розгнівався, і він послав своє військо, і знищив тих убивць, і спалив їхнє місто». ~Матвія 22:7 #Ісус #Віра #Біблія",none
"Це тому, що його мама єдина жінка, яку він знає",none
"Але це нормально, коли лікарі використовують це проти транспацієнтів?",none
"+Uhlbelk, я згоден, але це не змінить те, що я дивлюся на YouTube і ТБ, я можу співчувати ЛГБТ-спільноті, але коли я задаю запитання, я не отримую відповіді",none
"Те, що вони обидва не згадали, це те, що Моніка Беверлі Хіллз була першою відкритою транс-учасницею шоу",none
"Чоловіки справді дурні. Ніби справді дурний. Зараз 2019 рік, а ви все ще говорите про те, що я не трахаюся з тюльпанами та користуюся презервативами, тому я негативно ставлюсь до цього.",none
"транс* жінки, будь ласка, подайте заявку",none
"О Боже. Я дуже сподіваюся, що вона бере участь у сексуальному страйку.",none
"Я вас кидаю за те, що ви думаєте, що блакитні та зелені очі тільки для білих людей",none
"Здається, це християнська річ",none
"Чорна дівчина шикарна.",none
"Я навіть не реєстрував, що це було гей-весілля, ха-ха, думаю, це хороший знак.",none
"18% латиноамериканців тут, уявіть, у 2050 році, у мене 27 братів і сестер, бум, ви меншість, вибачте",none
"Цунайна монголка, я стежу за її інстаграмом",none
"Білі ПІЛЬГОВІ жінки, які хочуть більше грошей.",none
"Кожного разу, коли я заходжу в Твіттер, мені або соромно бути чоловіком, або соромно бути білим, тому що деякі з вас справді дурні",none
"Розширення прав і можливостей жінок є головною метою для Dera Sacha Sauda, як частину якої було розпочато ініціативу «Kul ka Crown», де лінією керують дівчата. URL",none
"Вона справжня *БОГ є благодать* Доктор зробив це за допомогою та підтримкою БОГА",none
"деякий час хотів зробити це gfy. мушу визнати, що заздрість до пеніса (і захоплення) має повний ефект, навіть якщо я абсолютно гетеросексуальний",none
"ласкаво просимо! Я так само люблю заводити друзів, хоча мене не дуже хвилюють стосунки, я транс-жінка, і мені бракує будь-якої форми непохитності",none
"Я просто поспішаю Еррона Блека як Джонні Кейджа, а потім використовую свої найруйнівніші комбінації - 400 і щось збігається з Кейджем зараз, і ця стратегія, я думаю, добре працює.",none
"@consolationlife @AustinWilde @onlykuper І гомофоб, як і гетеросексуали",none
"Так..Я закоханий в її член",none
"@JulieReichwein1 Але риторика Ільхана Омара проти євреїв, Америки та насильства проти Трампа — це нормально.",none
"LOOOL ..Kya chutiyap logic hai bc ..Тож виграти не біс, а набрати 400 балів? 41 тонна хісааб се Вірат Колі є егоїстичною, оскільки в жодній із них Індія не досягла 400 тонн.",none
"Я клянуся, що ви отримаєте найдивніших негрів, відомих...",none
"Цей клітор виглядає надто незайманим, щоб його як слід відшльопали. Я б зносив твою пизду брудним шльопанцем.",none
"До речі, я наполовину чорний. Тож побережіть свої образи.",none
"Ви знаєте, що багато геїв теж обурюються, чи не так? Іди купи ще один лайновий продукт із американським прапором, лол.",none
"Ключове слово Hoes Mad не є хорошим ключовим словом, і ось чому",none
"Добре. Я підтримую ЛГБТ-спільноту",none
"Її акцент кинув мене на 11",none
"@_SemaHernandez_ @SenseOf_OUTRAGE Що ви думаєте про BDS? ненасильницький рух за права палестинців",none
"ти гей",none
"flash oooooooooohhhhhhhhhhhhhh, він врятує кожного з нас, я думаю, що він не міг зробити це одного дня як чорна людина у великому u s a",none
"Тож бідні білі люди, які намагаються працювати, це сміття?",none
"Поліція прибула на акцію #JewsAgainstICE в Портленді. Як довго вони ще будуть арештовувати євреїв, які протестують проти концентраційних таборів? URL",none
"M29, 5'11 гарний хлопець із району округу Колумбія, і я люблю красивих азіаток.",none
"Ні, Голлівуд. Заміна чоловічих персонажів на жіночих у неякісних рімейках не є «розширенням можливостей». Будь ласка, припини це.",none
"Ісус помер за наші гріхи. #TeachSomethingIn5Words",none
"«Цю цифру навів білий націоналіст Фейт Голді, колишній головний редактор журналу The Walrus Джонатан Кей...» Звичайно. Широко поширюйте. Спали це лайно. URL",none
"Чому Ріта Ора виглядає білою, чорною та азіатською",none
"Ніщо не робить мене щасливішим, ніж знання того, що в міфології Орфей є канонічно одним із перших бісексуалів",none
"Білі люди, які голосували за Трампа, це проблема,",none
"Вітання з Індії!",none
"Азіатські жінки нової хвилі",none
"Скоро буде продовження кубинської ракетної кризи? (але з усіма ~~статями~~ поміняними сторонами?)",none
"Є один маленький Вейн. Тож ні, ти не можеш бути легким Вейном, тому що маленький Вейн живе на своїй планеті. Але, окрім цього, можна записувати навички репу не на рівні маленького Вейна",none
"Жоден християнин не повинен заперечувати щодо забезпечення потреб менш щасливих.",none
"Ми любимо тебе Євгене ... і ми вже знали, що ти гей :) xo",none
"Більшість колод дурнів, які ми маємо зараз, не можуть грати в сезоні, тому в сезоні набагато веселіше, і це єдине місце, де я буду цього сезону.",none
"Закидаючи мій вантаж глибоко в її плідну кицьку",none
"#ilovekamala в тренді, тому що вона має сильний масовий рух. Мені шкода, що деякі з вас не можуть впоратися з думкою про те, що країною керує темношкіра жінка.",none
"Я НЕ ПІДТРИМУЮ АСЕКСУАЛЬНІСТЬ Na Jk Я на 100% підтримую це, тому що, як сказав інший коментатор, зараз це дуже добре для нашого перенаселеного суспільства.",none
"Неймовірно потужна остання стаття нашого доктора Е. М. Райдужний Рейх, Частина ІІ: Академія, відсутність платформи, замовчування жінок. від Dr EM URL",none
"Яка фантастична група жінок стати нашими чемпіонками світу. URL",none
"Одного разу група білих хлопців переїхала до Мексики, але тоді Мексика сказала їм, що вони не можуть мати рабів, тож вони збунтувалися й захопили це місце.",none
"dnfjskasn я пішов на свій перший парад гордості, це було так весело, але так гаряче, а також сповнено такої любові",none
"@ketnertysen не ґвалтує, будучи смішним, а порівнює дівчат і легко спілкується. Бля, я копаю цю яму все глибше і глибше",none
"Люблю, люблю натуральних жінок!",none
"URL-адреса трансгендерного моменту",none
"Чоловіки на прайді закликають лесбіянок бути більш інклюзивними. Добре, покладіть свої гроші, друже, і почніть святкувати Man-Vag. #GetTheLOut URL",none
"Ще одне приголомшливе відео стає вірусним: терорист RSS побив мусульманську молодь. @SanjayAzadSln @asadowaisi @UmarKhalidJNU URL",none
"У них так багато відбувається, і ми навіть не знаємо про це, лол. Це справді чудовий час бути правдою... це прекрасний час бути праведним негром, язичником, наложницею тощо.",none
"нехай Аллах прийме наші молитви",none
"Отже, Адам і Єва ніколи не були?",none
"Мені шкода, що твій тато так з тобою поводиться, але бажаю тобі успіху і сподіваюся на краще (до речі, я трансгендерна жінка)",none
"Чорношкірі люди чудові! Ніякого расизму, лише повага! Вони багато зробили для цього світу. Благослови!",none
"Чекайте, хто нас уб’є, забороніть всю релігію в цій країні, що стане справжньою утопією, коли люди перестануть вбивати людей за вигаданих персонажів.",none
"Гей, друже! Якщо ви хочете/потрібен, щоб хтось пояснив, як це бути трансгендером, надішліть мені пряме повідомлення. Я відповім так швидко і точно, наскільки зможу. :)",none
"Якщо ви подорожуєте або постійно проживаєте в чужій країні і народили там, щоб отримати резидентську візу... так це в ОАЕ.",none
"Навіть до мого переходу я б не використовував слово Б, щоб образити іншу людину. Це огидно. Це в тому ж спектрі, що й слово на С. ні.",none
"Прямі дівчата роблять компліменти одна одній. Гей/бі дівчата доповнюють одна одну.",none
"не можу дочекатися, поки мої іноземні друзі одружаться, щоб я міг зайнятися культурою, не маючи проблем",none
"@sharrond62 Я не бачу нічого поганого в цьому твіті, якщо це роблять транс-людини, то це дуже шкода, це просто чесна гра в спорті imho.",none
"жінки в наші дні точно знають, як смоктати чортів член",none
"Мені потрібен ніггер, який буде підтримувати мене, як маленьку дитину",none
"Індуїстський священик жорстоко напав біля храму Квінс, Нью-Йорк. Поліція затримала нападника та з'ясовує, чи це можливий злочин на ґрунті ненависті чи інший мотив. URL",none
"Одну секунду я подумав, що це Тулон",none
"(1/6) Пакистан та Іран домовилися прискорити відкриття нових пунктів пропуску та ефективне управління кордоном. URL",none
"MileHighMedia лесбійська анальна оргія з МАСИВОЮ URL-адресою страпона",none
"Перший гей-губернатор Колорадо підписав свій перший раунд законів про ЛГБТ. URL #copolitics #coleg",none
"@First Last LMFAOOO ти збираєшся стріляти в африканців у Коннектикуті? Ні, дякую, Сенді Хук уже відбувся, ми бачили достатньо.",none
"різкі атеїсти раніше були напіврідкістю, тепер вони майже норма",none
"блядь ДРУЖИНА МЕНЕ СУКА",none
"Дівчата з білою шкірою - це красиво. Дівчата з кожним типом шкіри красиві. URL",none
"Німеччина повинна турбуватися про свою власну зґвалтовану країну. Їм потрібно вигнати всіх цих іммігрантів.",none
"А мій зріст 5 футів ось тут каже: «Е-е-е, можу я отримати трохи такого «високого» у вас, дівчата?» Але якщо серйозно, то високі дівчата - це життя.",none
"Я б поплескав по щоках Луї, не гомо",none
"Мулан — справжній трансгерой 90-х. Вона є символом руху, який зараз є великим і актуальним.",none
"Молімося за проповідників слова Божого, щоб вони прийняли Хрест і звіщали Воскресіння. #Молитва URL",none
"Якщо чоловік може сидіти там і приділяти іншій жінці будь-яку увагу, він не для вас, сестро",none
"Наступна людина, яка заблокує цей коментар, — гелла гей",none
"Виклик усіх темношкірих жінок-письменниць віком 16–22 роки: це чудова можливість. URL",none
"Я здивований, що вони не знайшли транс-чорну жінку, щоб зіграти Мулан.",none
"деякі нігери досягають тут піку, а потім говорять про це до кінця свого життя URL",none
"Дякую тобі. Дивно, як мало про це відомо серед мусульман",none
"ой! Я щасливий і наполовину задоволений виходом. Просто як моя привабливість!!!",none
"Ця дівчина отримала те, що заслужила",none
"Гаразд, зараз місяць прайду, і я не знаю, кому це потрібно бачити, але: бути бісексуалом не є жадібним вибором, І чоловіки також можуть бути бісексуалами.",none
"@CourtneyAydenn Ну, сестра всю свою кар'єру в основному взяла від чорношкірих артистів, тож це нормально",none
"Це було близько 8 років тому. Я думаю, що він мертвий.",none
"Припиніть принижувати жінок, вони більше ніж шматок м'яса.",none
"Чи вітаються чорні американці?",none
"Ванільний ІДІЛ знову завдає удару. Ви можете сказати, що прихильники переваги білої раси коментують у цьому розділі, що це був один із них. Злочин білим по білому. ХАХАХАХА!!!",none
"Як білий чоловік, я хотів би бачити, як моя дружина так закохується в батька своєї чорношкірої дитини.",none
"Вона насолоджується тим, що її величезні природні сиськи зв'язують мотузкою її господиня URL",none
"Я молюся з Індонезії, Бог благословить Хіллсонг і завжди підтримує, і тепер я маю мир від Ісуса Христа.",none
"Він також назвав сотні розірваних і вбитих християн «поклонниками Великодня». Він довбаний клоун",none
"Цей фільм такий білий",none
"Білі терористи становлять більшість у цій країні, не дозволяйте дурній правій пропаганді впливати на вас. Подивіться факти самі",none
"Успіхів у пошуках іншої товстушки, що годує груддю, яка любить фістинг і має партнера. ЗАБЛОКУВАНО",none
"Так само і гомосексуалізм. Так само бути трансгендером. Так не бути білим. Світ залишає вас і ваш фанатизм. Я сподіваюся заради ваших дітей, що вони зможуть наздогнати втрачене, незважаючи на ваше погане виховання.",none
"Мій партнер Джеррі, Наташа та я вітаємо мою маму з днем народження Ми одна велика #LGBTQ сім'я #Pride URL",none
"Ці мотики опускають у гарячу воду, тепер усі тремтять. До побачення, міцний зад",none
"чувак Твій необрізаний член прекрасний. Мммм, я б хотів пограти язиком з твоєю крайньою плоттю.",none
"Зі святом Ід Мубарак усім мусульманам. #ЕйдульФітар",none
"Блін, я люблю схопити тебе за стегна і бути глибоко в тобі, поки твоя мокра кицька стискає мене",none
"щось щось содом нижче",none
"@PatMcc59 @joshmrowley @D_B_Harrison Я ніколи не зустрічав вірменина на прізвище МакКларті!!",none
"Якщо у людей немає вибору, окрім як підірвати вашу впевненість або колір шкіри, ви робите щось правильно.",none
"@rozelannb такого хлопця, як ти, не варто грати.",none
"@Pallavisms Гаразд, на мій погляд, індійці все одно божевільні від крикету, якщо надати йому більше уваги, це просто гарантує втрату головного новинного простору, це лише моя особиста точка зору",none
"Це воно? Ви, жінки, отримуєте сувору URL-адресу",none
"Сіке Люк так швидко втратив свої права, ти справді ніколи не можеш довіряти білим чоловікам",none
"Мені шкода, але дівчата, які фліртують з іншими дівчатами-хлопцями, ви всі хворі на голову, брудну дупу.",none
"MIDSOMMAR містить сиру жіночу енергію та неймовірну динаміку стосунків. Це також роз’єднує. Шукайте тут відповіді на численні опубліковані огляди/аналізи з жіночої та небінарної точок зору. URL",none
"У будь-якому випадку, у мене повний член. Ви не. А євреї не трахають овець і не підривають наше лайно.",none
"гомофобія трясе",none
"Містер Пінк За цією логікою ми повинні змусити чоловіків, які створюють цих небажаних дітей, робити вазектомію.",none
"Міжрасова дружба? Я згоден. Поговоримо, брате.",none
"Так!! Звичайно. Мені хотілося більше одружуватись і зустрічатися. Але, як ми всі знаємо, все пов’язано з нашою культурою. Так звичайно",none
"@_freejosh Ні, ти пам’ятаєш, коли негри вкрали все з торгових автоматів до н.е. вони залишили своїх сучок відкритими на півночі",none
"Ще одне нагадування, що азіати можуть бути дуже расистськими щодо темношкірих. Нехай «солідарність» вас не збиває з пантелику. Це неприємно чути, але це дуже правдива URL-адреса",none
"Я волонтер у Службі біженців Техасу, і вони завжди шукають іспаномовних людей. rstx.org",none
"@KarbalaiyaNoor Іракці викидають сміття всюди, навіть у храмах. Я бачив, як іранці в Самаррі прибирають сміття ІНШИХ НАРОДІВ",none
"*РОЗБИТИ ПАТРІАРХАТ*",none
"Нещодавно я вийшов як Бі, і я просто хочу сказати, для протоколу, це така дівчина, яка мені подобається URL",none
"Який чудовий приклад того, як бути хорошим християнином нехристиянином. Молодець, Сарасваті, дякую тобі за урок терпіння та доброти.",none
"Ці лохи дають правдивим мусульманам погане ім'я, вбиваючи невинних, не в ісламі",none
"Ще одна дивовижна причина для #Remin в ЄС: Велика Британія є більш рівноправною, ніж більшість інших націй щодо різноманітності. URL-адреса #StopBrexit #VoteLibDem",none
"Я шукав ексмусульманську групу/форум. Знайшов один тут.",none
"Привіт, я прямий американець, і я люблю Меган Рапіно та все, що вона втілює, і з радістю поклоняюся нашій фіолетоволосій лесбійській богині такою, якою вона є. Дякую і гарного дня.",none
"Зупиніть мігрантів, інакше я буду оподатковувати своїх виборців",none
"Спробуй трохи гурту в чиюсь дупу",none
"До біса цього хлопця, хтось із Польщі повинен повідомити про цього чувака.",none
"Не можу сказати, що я знайшов на цих субтитрах забагато чорношкірих жінок. Привіт",none
"Чорний трансгендер повинен зобразити Мулан! Я протестую!",none
"Ми міні-боги. Ми створені за образом. Ти навіть не знаєш своєї власної сили. Ми можемо так багато. Ми не боги), але шафа для цього. Чому ти думаєш Ісусе. Прийшов!!!",none
"З ДНЕМ НАРОДЖЕННЯ, Джейден, насолоджуйся життям, будучи геєм, і я бажаю знайти більше друзів, які є геями",none
"@VanessaMerrell Це те, що я називаю харамом",none
"Коли його заарештували за фальшивий арешт та інше лайно, чи хтось у поліцейській дільниці сказав цьому расистському довбанню «взяти на себе відповідальність» і, можливо, порадив йому, як виконувати свою роботу?",none
"Це тому, що вбивця #ElPaso білий. Чи була б така реакція губернатора Еббота, якби вбивця був мусульманином? URL",none
"Ніхто не вимагає, щоб харам став халяльним, МИ ПРОСТО ХОЧЕМО ОДНИХ ПРАВ, ВИ БАЧИТЕ РІЗНИЦЮ ЧИ НІ?",none
"цей обліковий запис є обліковим записом троля, ймовірно, створеним кимось із чотирьох чан. Сподіваюсь, ти знаєш, що диваки не люблять педофілів і хочуть, щоб вони подалі від нас",none
"І деякі з вас мають нахабність сказати, що азіати не можуть бути романтичними URL",none
"Дякую вам, брати, Гой Джентиле; невіруючі євреї; єврей, який не знайомий з юдаїзмом, добре говорить про талмуд своїми словами.",none
"БІЛА ПЕРЕВАГА, АЛЕ НЕНАВИДИТЬ БІЛЕ МОЛОКО LOL",none
"Гірше для самок, яких відправляють на промислові ферми!",none
"і тому у нас 40-річні незаймані",none
"@teeahnuh_ Ви будете всім чорним населенням штату.",none
"ні, вони просто наймуть більше темношкірих людей",none
"Ganduje: 95 відсотків мешканців Альмаджірі, які блукають вулицями Кано, є іноземцями - TheCable URL",none
"Через який час Іран звинуватить у цьому?",none
"Ось як нігери ведуть себе, коли клуб випускає і вони намагаються зловити щось для нічної URL-адреси",none
"Але ви довели його думку. У Швеції громадянство залежить від національності батьків, тоді як в Америці громадянство надається тому, хто народився на американській території.",none
"@RampCapitalLLC І всі є трансгендерами й легально отримують епіляцію яєць від 13-річної дівчинки-робота.",none
"ВИСОКІ ЖІНКИ ЗАСЛУГУЮТЬ ВСЬОЇ ЛЮБОВІ. НЕ журіться через свій зріст, бо високі жінки - НАЙКРАЩІ",none
"Чудово, я сам трансгендерний, але бінарний, я не міг точно визначити, чи це гендерний флюїд чи не двійковий ха-ха, приємно зустріти когось іншого в дикій природі, насолоджуйся місяцем прайду",none
"LMAOOOOO сердиті чоловіки в коментарях приходять сюди, щоб нагадати нам, що вони ненавидять жінок.",none
"RIP, вона була однією з найкращих, якщо, мабуть, не найкращою артикуляцією. Індія втрачає великого лідера та чудову душу. URL",none
"Чесно кажучи, якщо жінка підтримує себе сама, переслідує власні інтереси і справді щасливіша без чоловіка у своєму житті, у неї більше влади, її свобода не заважає моїй.",none
"Вибори повинні вирішити нелегальні іммігранти в Каліфорнії.",none
"ЗУПИНИТЕ геноцид народу Амхари #TPLF & #OLF @realDonaldTrump @BBCWorld @CNN @hrw @UN",none
"Так, бо нацисти вважали, що російські слов’яни перебувають під впливом євреїв, і хотіли або винищити їх, або взяти в рабство.",none
"@ZAbbasOfficial @BhuviOfficial @ICC @cricketworldcup Ми бачимо, як @ZAbbasOfficial бере інтерв’ю в індійців, але ми ще не побачимо інтерв’ю @MayantiLanger_B у жодного пакистанця :-(",none
"Latino for Trump Мені подобається тут!",none
"Лесбійки та бісексуальні жінки, хворі на рак, стикаються з більшими перешкодами після лікування URL",none
"Ганебно, не темношкіра людина використовує расові образи в Твіттері. Подбає про те, щоб ваше робоче місце дізналося про цю огидну поведінку на твіттері @MoRosement URL",none
"@saladinMY @Reuters Не будь таким расистом, як Трамп, чорні люди теж голосували за нього",none
"чуваки намагаються я шукаю пам'ять для мого джима в якусь кицьку",none
"Ні, так роблять тільки з чорними людьми",none
"Ви не можете ставитися до людей як до лайна і в той же час поклонятися Богу.",none
"Я живу в хлопчиків у Чикаго, тому для мене день гордості, лол. (і я не маю на увазі це погано)",none
"Кожен, хто є трансгендером і стикається з депресією, повинен переглянути це та переоцінити своє життя.",none
"@chetan_bhagat Смішно. Ви написали листа кашмірській молоді й із задоволенням опублікували його. Його читали всі, крім кашмірської молоді.",none
"Білі євреї, нам справді потрібно краще працювати, наслідуючи керівництво чорних євреїв, слухаючи їх, співпереживаючи, навчаючись у чорних євреїв.",none
"Хлопці хочуть, щоб мене дражнили",none
"> Крім того, я стверджую, що білий націоналізм насправді не є великою проблемою в США. Я не думаю, що це погана проблема, я думаю, що це здебільшого не проблема. Легко білому хлопцеві сказати.",none
"#EngineOfHope не #EngineOfHate для Британії проти #ненависті справжні євреї люблять Джеремі та виступають проти наклепу @JVoiceLabour",none
"Той факт, що ваші гроші будуть пригнічувати геїв і перешкоджати доступу до контролю за народжуваністю",none
"латиноамериканці насправді щось інше (звісно, у хорошому сенсі).",none
"Ми — організація, заснована кольоровими лідерами, яку очолюють кольорові люди для кольорових лідерів. Скористайтеся своїми навичками спілкування, щоб допомогти нам підняти лідерство, голос і вплив кольорових людей! URL",none
"Це було дивовижне побачити як люб'язне Перу було до 3 єврейських мандрівників!!!",none
"І ЛЮДИНАМ ОБ’ЯВИВСЯ БОГ – І ВОНИ ВПАЛИ НА КОліна, ЩОБ ПОКЛОНИТИСЯ ЙОМУ!!! URL",none
"Оскільки Рамадан добігає кінця, я хочу побажати вам, хлопці, «особливої» URL-адреси Ід Мубарак",none
"@Spencer Frank Clayton. Частина бога була додана в 1954 році правими християнами в Конгресі. це повний фарс, який плює в обличчя засновникам.",none
"OliVitoProductions Я щойно провів багато досліджень і відчуваю, що мені потрібно пробудити людей до єврейської переваги.",none
"Крістофер Дурна расистка маленька Кріссі. Завжди лепет дурниці! Чи так ви висловлюєте свої настрої проти білих на інших каналах? Сумне маленьке шахрайство.",none
"#PhatJoeAndTheFamily Вітаємо @Miss_LIRA, вона увійшла в історію! Перша африканка, яка мала власну ляльку Барбі. @TheRealPhatJoe @NonalaTose @LonwaboMiso URL",none
"Жінки купують зброю, вчаться нею ефективно користуватися та вбивають цих лохів. URL",none
"Це так правда, азіатські красуні дивовижні, а ви найкращі.",none
"Тут починається *гей",none
"ця буквальна дитина була щойно засуджена до трьох років, тому що поліцейські застрелили її хлопця моя любов до родини Колумба та коханих масонік URL",none
"У мене ніколи в житті не було релігійних друзів чи сім’ї, цікаво, як би це було, якби хтось тут хотів виявляти себе релігійним.",none
"Усе можу в Тім, Хто зміцнює мене. - Филип'ян 4:13",none
"Хіба факели Тікі не відлякують комарів? Прихильники переваги білої раси справді вміють лінчувати з комфортом",none
"двоє транссексуалів щасливі разом. Солодкий",none
"не можу дочекатися, поки всі голови, які плачуть про нелегалів, відчайдушно потребуватимуть їжі та води, а ми всі будемо стояти осторонь і ігнорувати вас",none
"Тільки лохи ненавидять Індію,",none
"Мені завжди подобалися азіатські дівчата. Мені знадобилося багато років, але я одружився на гарячій азійці. Терпіння і праця окупаються. Попередній FA, зараз одружений і має дітей.",none
"чесне запитання: чи мають цис-гейт-люди коли-небудь хороші враження від аплікатури? я точно не знаю, тому що я позбавлений гетеросексуальності. URL",none
"Кінець ери. Залізної леді Індії більше немає. Причини розширення прав і можливостей жінок. Один із найкращих міністрів Індії. #SushmaSwaraj #RIPSushmaJi URL",none
"мій телефон повернули, і я відкриваю його за URL-адресою lmao",none
"@yalilsugar ВОНА БУКВАЛЬНО БІЛА URL",none
"Якщо ти намагаєшся змусити свою дівчину трахнути тебе без презерватива всупереч її бажанням, ти потворний і нудний.",none
